time_x,LW_u,LW_d
79298.3958333333,397.386,392.9609
79298.4166666667,398.2383,390.0759
79298.4375,402.0058,389.7477
79298.4583333333,405.6605,388.8723
79298.4791666667,409.3691,389.8356
79298.5,412.7353,393.1504
79298.5208333333,417.3939,397.5606
79298.5416666667,421.2433,392.9601
79298.5625,422.5738,394.0287
79298.5833333333,427.7389,393.0909
79298.6041666667,424.7598,394.4832
79298.625,422.3815,395.5864
79298.6458333333,422.1913,399.6948
79298.6666666667,420.855,394.0788
79298.6875,422.0501,387.617
79298.7083333333,423.9457,385.3839
79298.7291666667,424.9494,390.8676
79298.75,421.037,389.8151
79298.7708333333,417.892,396.627
79298.7916666667,414.0452,391.2303
79298.8125,411.2713,388.216
79298.8333333333,408.1102,379.2347
79298.8541666667,407.0169,381.0684
79298.875,405.5822,381.3138
79298.8958333333,406.0133,394.8793
79298.9166666667,403.8708,366.062
79298.9375,402.0217,360.3669
79298.9583333333,401.7903,368.8582
79298.9791666667,402.3976,376.8666
79299,402.5611,378.3794
79299.0208333333,402.878,380.4529
79299.0416666667,403.1561,378.1798
79299.0625,403.2206,383.4551
79299.0833333333,403.8542,390.4289
79299.1041666667,403.8301,391.6711
79299.125,403.3858,385.3975
79299.1458333333,403.0429,387.9181
79299.1666666667,402.855,387.1415
79299.1875,403.2933,386.7932
79299.2083333333,404.11,391.8271
79299.2291666667,404.5287,394.3389
79299.25,404.3003,398.473
79299.2708333333,401.7036,397.3978
79299.2916666667,398.3851,390.9897
79299.3125,393.927,381.6968
79299.3333333333,395.7362,380.612
79299.3541666667,397.2621,382.4764
79299.375,401.3576,381.3472
79299.3958333333,408.9983,378.1321
79299.4166666667,415.9832,368.2158
79299.4375,421.2564,369.0261
79299.4583333333,423.8357,388.3126
79299.4791666667,426.5435,392.87
79299.5,430.9841,400.9714
79299.5208333333,422.6328,402.7164
79299.5416666667,421.0259,401.5334
79299.5625,415.9666,402.6818
79299.5833333333,413.4678,402.2271
79299.6041666667,414.6212,400.8053
79299.625,414.6381,392.6476
